TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Predicted RV Semi-amplitude (m/s),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,Label
158561566,1267.01,,5,5,5,5,5,5,5,9.2,35.1,69.0,18.3,0,11,42,KP,KP,11.636,0.036,,1,spoc-s14-s55-b0A-KP,SPOC,19:10:50.12,47:19:58.98,,,,,2459425.412816,0.004636351,6.79009811134125,1.4470468e-05,6.07865762764848,0.1479155,2.345739,0.061485,2158.17335676616,56.62805,9.75484809118296,0.5910394,477.528997902093,1192.2564671939,29.824783,,,6378.0,25.0,4.438,,2.0006799697876,0.103465,0.07,0.1,,,"14,15,26,40,41,53,54,55",2019-10-17,2023-03-15,2025-07-31 12:59:22,Kepler-14 b,Transit
230386397,2099.01,,5,5,5,5,5,5,5,2.5,48.4,14.75,4.6,3,2,5,EB,FP,11.2011,0.006,,1,qlp-s49-tois,SPOC,19:03:08.64,64:13:48.92,13.957,0.037,64.235,0.04,2459626.670376,0.0040686,19.5078657,0.0001229,4.603,0.754,1.923456,0.018941,1770.0,17.4455,3.92839,0.454226,61.4917,780.0,16.0,95.3985,0.1655,4316.0,115.142,4.56,0.0980273,0.71,0.06,,,0.67,0.0782599,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48,49",2020-07-15,2022-08-19,2025-07-31 12:59:22,centroid offset onto two fainter stars (TIC 230386395; TIC 230386399); retired as NEB,False Positive
77156829,696.01,,1,4,4,1,4,4,4,8.3,25.3,0.88,1.3,45,10,3,CP,CP,10.4276,0.007,,1,spoc-s01-s36-b0A-PC,SPOC,04:32:42.96,-39:47:27.15,239.41,0.041,-967.772,0.051,2458411.473627,0.00040476615,0.860240578952471,1.0231897e-05,0.512434461523044,0.1604382,0.781507,0.070337,719.535770786458,64.78025,0.971879488175763,0.56376266,112.397139084467,830.440581380087,13.214655,19.8782,0.0094,3450.0,111.0,4.89044,0.492117,0.338189989328384,0.0104196,,,0.320556,0.0204311,"4,5,31,32",2019-05-17,2024-09-09,2025-07-31 12:59:22,LHS 1678 b,Transit
117256577,1156.01,,5,5,5,5,5,5,5,,,19.14,,0,1,1,EB,FP,9.7032,0.6,,1,qlp-s41-tois,QLP,20:01:40.63,26:58:17.98,-1.163,0.237,-2.205,0.268,2459443.850453,0.0009604,1.6865822,4.8e-06,2.429,0.11,1.923456,0.533658,1770.0,491.396,,,,,56.0,6079.49,2185.29,,,,,,,,,,,"14,41",2019-09-03,2022-02-15,2022-12-14 12:09:24,centroid offset near TIC 117256550 (Tmag~15.568); no stellar parameters; TFOP FP/NEB,False Positive
405010127,7066.01,,5,5,5,5,5,5,5,6.1,62.2,42.99,13.1,0,0,2,KP,KP,13.8215,0.006,,1,spoc-s81-b02,SPOC,19:24:15.28,00:44:45.65,-3.196,0.069,-22.735,0.054,2460509.503679,0.0035584797,13.2341261104799,0.005107075,2.37051567420922,0.36909488,20.152022,2.360885,18389.509247178,2172.0933,7.38532554955588,1.2427559,16.1089137798924,510.959306643474,8.3981695,338.386,3.9865,5025.0,155.0,4.88331,,0.54892897605896,,0.06,0.09,0.84,,81,2024-10-24,2024-10-23,2025-07-31 12:59:22,CoRoT-10 b,Transit
179159972,965.01,,5,5,5,5,5,5,5,19.8,94.6,20.92,11.0,1,2,6,PC,FP,10.6124,0.006,,1,qlp,QLP,07:16:13.51,-09:53:36.5,-20.821,0.119,48.724,0.109,2458491.95227,0.00378,1.37101,0.00035,2.379,0.432,1.696626,0.063808,1561.43,58.7673,4.99178,0.972297,17275.0,3193.0,21.0,224.488,4.1545,5947.5,51.9,4.22,0.41,1.15,0.02,,,1.151,0.161443,7,2019-07-24,2019-07-24,2025-07-31 12:59:22,check TIC 179159990,False Positive
157568289,645.01,,5,5,5,5,5,5,5,152.2,187.0,317.0,140.4,1,0,1,EB,FP,10.4091,0.006,,1,qlp-s34-ffi,QLP,07:07:04.18,-36:46:14.88,0.934,0.046,8.274,0.058,2459250.993237,0.0014876,1.8361503,5.3e-06,4.12,0.078,2.685086,0.259212,2470.0,238.715,22.5152,4.24251,33906.8,3780.0,48.0,414.522,5.2525,5710.5,216.5,3.6,0.45,2.43,0.11,,,1.28,0.20692,"6,7,33,34,87",2019-05-06,2025-05-21,2025-07-31 12:59:22,Either diluted or blended PC: matches 17000 ppm deep eclipse on 157568287 of dT=1.8 mag; retired as TFOP FP/NEB,False Positive
255918903,4292.01,,5,5,5,5,5,5,5,25.1,72.0,69.6,35.7,3,0,1,O,FP,13.0566,0.006,,1,qlp-s39-tois,FAINT,17:46:32.11,-70:24:35.32,3.862,0.02,-0.178,0.023,2460098.853045,0.00236186,1.7201092,5.6e-06,2.622,0.117,8.25029,0.004245,7570.0,3.90987,9.82252,,1736.59,1798.0,29.0,641.969,6.084,5878.0,122.0,4.36,,1.13,,,,1.06,,"12,13,39,66",2021-07-12,2026-05-07,2026-05-07 00:00:00,found in faint-star QLP search; retired as TFOP FP/NPC; true source is TIC 255918904,False Positive
445822015,689.01,,5,5,5,5,5,5,5,85.1,256.4,47.58,30.0,4,0,1,EB,FP,10.7014,0.006,,1,qlp-s09-ffi,QLP,09:48:01.34,-48:19:14.7,-18.317,0.046,27.152,0.044,2458545.05695,0.00336,1.66402,0.00044,3.397,0.124,8.681911,0.522073,7964.45,480.731,7.65443,1.88798,8754.73,2694.0,18.0,108.513,0.329,4841.3,52.9,4.71,0.28,0.78,0.02,,,0.79,0.0900772,9,2019-05-07,2026-02-02,2026-04-15 00:00:00,TFOP FP/NEB,False Positive
229536616,1297.01,,5,5,5,5,5,5,5,79.6,91.8,317.0,111.9,2,10,3,PC,FP,10.9873,0.014,,1,qlp,QLP,13:03:17.07,67:49:24.37,-13.9,1.9,5.9,2.1,2458686.93866,0.0005,3.93034,7e-05,3.667,0.052,10.610002,0.000632,9724.58,0.581995,14.8838,,815.91,,140.0,283.32,,6292.0,,,,1.37,,,,,,15,2019-10-17,2019-10-17,2025-07-31 12:59:22,TFOP FP,False Positive
131581531,3347.01,,5,5,5,5,5,5,5,11.2,41.9,39.35,15.3,0,0,1,PC,FP,12.0536,0.006,,1,qlp-s07-faintsearch,FAINT,07:53:23.58,-36:48:10.91,18.437,0.039,0.972,0.039,2459251.478562,0.0049958,3.0591641,2.76e-05,4.25,0.601,2.293324,0.003856,2110.0,3.55194,7.01214,0.460945,2296.74,1928.0,16.0,491.072,5.583,4999.4,290.5,,,1.59,0.07,,,1.21,0.184284,"7,8,34",2021-06-04,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
277128619,4994.01,,3,5,5,3,4,4,4,6.9,47.2,61.07,14.3,6,15,1,PC,CP,11.9545,0.006,,1,qlp-s39-faintsearch,FAINT,18:52:31.81,-78:26:03.95,1.03,0.032,9.964,0.043,2459363.698425,0.0017096,21.4921464,8.49e-05,4.199,0.211,6.490348,0.002299,5960.0,2.11749,9.09747,0.512649,22.7774,608.0,34.0,329.304,2.4985,5520.0,127.1,4.34,0.08,1.11,0.06,,,0.97,0.1204,"12,13,27,39",2022-01-06,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,Transit
392681545,6054.02,,2,5,5,2,4,4,4,5.0,58.9,8.26,2.1,0,2,4,PC,CP,7.4961,0.006,,2,spoc-s59-b02,SPOC,03:45:20.88,60:21:03.3,-54.987,0.048,-4.789,0.05,2459919.916627,0.005012165,12.5759947632049,0.006745347,6.52991803395634,0.53116393,0.309137,0.026901,284.685526320883,24.776178,2.79817967792507,0.9795008,263.939447397641,1028.0064163562,8.120321,79.407,0.2038,6111.67,119.142,4.08398,0.0776287,1.61211001873016,0.0704171,,,1.15,0.15759,59,2023-02-08,2023-02-08,2025-07-31 12:59:22,potential multi; possible odd-even; low SNR,Transit
47617038,4330.01,,5,5,5,5,5,5,5,,,317.0,,0,0,1,PC,FP,7.6581,0.006,,1,qlp,QLP,14:41:24.05,-33:57:01.74,-35.111,0.097,-22.63,0.087,2459358.397242,0.0037028,3.3513304,2.77e-05,2.739,0.347,0.434381,0.001077,400.0,0.991643,17.7728,,295.994,1155.0,9.0,290.313,4.595,4886.0,122.0,,,8.71,,,,,,"11,38",2021-07-28,2021-07-28,2024-11-20 12:02:53,short duration for period and star; a/Rs < 2,False Positive
156816238,3845.01,,5,5,5,5,5,5,5,57.8,63.8,317.0,145.7,2,1,2,EB,FP,12.7553,0.007,,1,qlp-s48-tois,FAINT,09:21:50.92,38:37:08.26,14.231,0.038,-3.961,0.035,2459632.687208,0.0007264,2.1461672,3.4e-06,1.942,0.122,15.428846,0.006889,14110.0,6.34512,16.91,0.920368,663.959,1414.0,56.0,749.892,15.0685,6046.0,121.0,4.19,0.08,1.41,0.07,,,1.12,0.14631,"21,48",2021-06-23,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search; 2000 ppm secondary; centered on TIC 840790978; retired as TFOP FP,False Positive
419523962,6029.01,TIC 419523962.01,3,5,5,3,4,4,4,13.2,34.5,84.94,29.1,1,2,2,PC,CP,11.6593,0.006,,1,qlp-s58-tois,CTOI,00:33:32.7,61:51:38.76,-0.489,0.042,4.045,0.039,2459904.818632,0.0052733,5.7998626,4.33e-05,5.684,0.604,2.59475,0.104513,2387.0,96.2553,11.022,,806.794,1484.0,19.0,603.119,11.5015,5852.0,122.0,3.64892,,2.55,,,,1.057,,"17,18,24,58",2023-01-20,2024-09-06,2025-07-31 12:59:22,CTOI from Sam Grunblatt; evolved star; three other fainter stars in pixel,Transit
98669309,5173.01,,5,5,5,5,5,5,5,18.2,46.8,111.88,47.6,0,0,3,KP,KP,14.1768,0.008,,1,spoc-s46-b02,SPOC,12:24:20.47,-06:22:44.23,-18.592,0.079,-14.043,0.046,2459552.707286,0.003681751,4.00357732993897,0.00088797754,2.09581532830142,0.29475176,15.609307,1.237897,14273.8513136905,1139.4954,12.9627878525774,1.9405705,365.818540292479,1115.41422214137,10.604074,876.565,27.908,5318.0,122.0,4.33106,,1.08492004871368,,,,0.92,,46,2022-02-08,2022-02-08,2025-07-31 12:59:22,K2-253 b,Transit
14661418,751.01,,5,5,5,5,5,5,5,45.9,142.9,99.38,45.5,0,0,0,KP,KP,12.4806,0.006,,1,spoc-s01-s65-b0A-KP,SPOC,11:36:02.37,-29:32:36.11,24.921,0.042,-9.907,0.032,2458570.990969,0.00023994927,4.72281595735881,1.7164996e-06,2.1894173969358,0.040665444,24.902903,0.283723,22675.3812671286,261.28473,12.0898005040025,0.9075707,111.298955663054,828.404638328058,119.71721,229.518,1.601,4803.0,,4.64154,,0.793235003948212,0.0582462,0.024189,0.0782272,0.757,0.0889309,"10,36,63",2019-06-11,2024-09-19,2025-07-31 12:59:22,HATS-22 b,Transit
360816293,3146.01,TIC 360816293.01,5,5,5,5,5,5,5,67.4,63.2,317.0,148.1,0,0,0,PC,FP,12.2077,0.006,,1,qlp-s11-faintsearch,FAINT,12:43:47.22,-76:41:48,-48.746,0.044,-13.432,0.037,2458650.905593,0.0007433,3.5506084,9.95e-05,2.706,0.11,17.55639,0.004701,16040.0,4.32989,14.4767,0.931503,230.045,1084.0,94.0,280.355,1.9625,5083.0,126.2,4.26,0.08,1.13,0.07,,,0.85,0.101571,"11,12",2021-06-04,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search; CTOI from Olmschenk et al. (2021),False Positive
182943944,1017.01,,5,5,5,5,5,5,5,220.4,324.3,317.0,143.4,1,0,1,PC,FP,10.6019,0.006,,1,qlp,QLP,08:18:54.34,-37:46:59.7,-11.278,0.045,9.593,0.045,2458518.96536,0.00137,1.10422,0.00013,2.37,0.062,15.503405,0.916518,14177.7,843.788,21.0448,5.22012,39459.3,3926.0,56.0,406.997,4.7245,6995.2,157.0,4.07,0.55,1.61,0.07,,,1.6,0.280433,8,2019-07-24,2019-07-24,2025-07-31 12:59:22,possibly off target to N,False Positive
207468071,1836.01,,3,5,5,3,4,4,4,13.0,79.8,51.61,10.4,8,13,8,CP,CP,9.29416,0.006,,1,spoc-s14-s78-b0A-PC,SPOC/QLP,16:23:37.9,54:41:24.28,-38.232,0.045,73.206,0.049,2458933.167227,0.00077217555,20.38078237417593,1.7766984e-05,6.659014872085886,0.06837258,2.577905,0.029003,2371.5221505203585,26.712173,8.222799412594695,0.36225373,153.51845808744176,897.7592726672779,88.6438,191.649,0.9245,6351.0,118.9,4.12,0.08,1.619879961013794,0.0676734,,,1.261,0.183655,"16,23,24,25,49,50,51,52,56,76,77,78,79",2020-05-07,2025-07-21,2025-09-18 12:19:01,TOI-1836 b/.01,Transit
420645189,1897.02,,5,5,5,5,5,5,5,5.4,75.2,48.11,8.0,0,10,1,EB,FP,10.1374,0.006,,2,qlp-s52-tois,SPOC,03:13:28.9,75:16:06.16,48.29,0.042,14.617,0.056,2458837.476698,0.0016185,48.533862575,0.0021795,6.137,0.59,5.147716,0.003397,4730.0,3.1286,7.9008,0.415699,2.2453,341.0,33.0,158.493,0.8355,5937.0,142.24,4.44855,0.0775541,1.03,0.05,,,1.084,0.136359,"19,25,26,52",2020-10-07,2024-09-17,2025-07-31 12:59:22,alerted as a single but now have an additional transit of similar depth at ~2031 TBJD; likely 48.5 d EB with .01 as primaries and .02 as secondaries,False Positive
457743020,4886.01,,5,5,5,5,5,5,5,42.9,66.2,317.0,103.5,3,0,1,PC,FP,12.9004,0.007,,1,qlp-s37-faintsearch,FAINT,10:33:02.79,-57:16:53.42,-12.973,0.029,3.519,0.03,2459327.581873,0.0010689,3.251249,8.9e-06,2.123,0.293,13.151596,0.01749,12040.0,16.1091,19.6899,1.12885,706.995,1436.0,34.0,997.825,17.9015,6951.0,136.5,4.18,0.09,1.66,0.07,,,1.52,0.245933,"10,36,37",2021-12-21,2024-08-22,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
1001477809,3864.01,,5,5,5,5,5,5,5,,,47.91,,0,0,0,PC,FP,13.0949,0.6,,1,qlp-s22-faintsearch,FAINT,14:15:13.5,67:45:37.94,11.652,0.047,-13.172,0.033,2458904.350933,0.0044987,7.6605425,0.0002271,4.425,0.388,5.671473,0.005184,5210.0,4.77456,,,,,19.0,673.984,10.164,,,,,,,,,,,"14,15,16,21,22",2021-06-23,2024-08-22,2024-08-22 00:00:00,found in faint-star QLP search,False Positive
350153977,908.01,,1,5,5,1,4,4,4,5.8,47.1,9.87,4.4,8,3,1,CP,CP,10.6513,0.006,,1,spoc-s01-s69-b0A-CP,SPOC,03:32:38.26,-81:15:02.68,5.839,0.04,-0.307,0.044,2458626.550518,0.00081654114,3.18377891634004,5.693874e-06,2.3252968281453,0.3331702,0.923495,0.044439,850.208413323677,40.928772,3.10801630624124,1.5717691,519.526819968583,1217.64795207463,23.563166,175.748,0.636,5500.0,76.0,4.99,0.12,1.05236005783081,0.0594975,0.0,0.1,0.96,0.125324,"1,12,13,27,28,39,66,67,68",2019-07-15,2024-03-14,2025-07-31 12:59:22,TOI-908 b,Transit
270468559,571.01,,5,5,5,5,5,5,5,34.2,96.6,106.65,39.3,0,0,3,KP,KP,11.5598,0.006,,1,spoc-s01-s72-b0A-KP,SPOC,09:01:22.65,06:05:49.5,-2.911,0.075,-33.389,0.046,2458519.462703,0.00029415562,4.64184345360601,1.7476301e-06,3.85667721488391,0.040329687,8.20155,0.060917,7525.44752304187,56.10482,12.6031792960133,0.63113064,684.097260272355,1304.36522668017,145.85832,405.238,7.6375,5743.0,,4.14093,,1.41374003887177,0.0692261,,,1.059,0.126594,"8,34,44,45,46,61,72",2019-04-05,2024-11-25,2025-07-31 12:59:22,HAT-P-42 b,Transit
269424395,2042.01,,5,5,5,5,5,5,5,12.1,41.1,41.62,16.2,0,2,0,PC,FP,10.9518,0.006,,1,qlp,QLP,23:21:28.66,60:48:04.22,-8.563,0.043,-13.166,0.039,2458768.14945,0.00666,2.41872,9e-05,2.685,0.308,1.260185,0.002212,1160.0,2.03758,7.23529,0.483918,1660.52,1778.0,13.0,511.22,6.974,6535.0,459.3,3.9,0.12,2.16,0.1,,,1.348,0.303488,24,2020-06-19,2020-06-19,2025-07-31 12:59:22,potential centroid offset,False Positive
219366908,2680.01,,5,5,5,5,5,5,5,16.6,72.0,18.15,13.8,2,0,1,PC,FP,12.653,0.006,,1,qlp-s04-faintsearch,FAINT,05:01:45.46,-49:17:04.07,93.2,0.024,51.274,0.028,2459199.016708,0.0008111,0.6293198,1.2e-06,1.129,0.232,4.057368,0.00858,3730.0,7.90253,4.46635,0.342805,2516.29,1973.0,51.0,344.16,1.728,5508.0,134.6,4.63,0.08,0.79,0.04,,,0.97,0.123833,"4,5,6,31,32",2021-06-03,2024-08-22,2025-07-31 12:59:22,V-shaped; found in faint-star QLP search,False Positive
188876052,5960.01,,5,5,5,5,5,5,5,117.0,308.7,131.08,48.6,0,0,0,KP,KP,9.7758,0.006,,1,spoc-s56-b02,SPOC/QLP,22:52:09.96,35:26:49.84,74.747,0.063,15.048,0.054,2459827.429945,0.00024816376,3.07632903681377,5.4018823e-05,3.90160580020701,0.020103214,10.353759,0.056854,9490.83968422085,52.363537,14.2287485263567,0.60035616,1519.96445996736,1592.49511167365,162.07138,211.553,1.6955,6401.79,103.038,4.23563,0.0839922,1.43110001087189,0.0598895,0.048,0.0357771,1.285,0.197155,56,2022-11-16,2022-11-15,2025-07-31 12:59:22,HAT-P-8 b,Transit
137284119,1315.01,,5,5,5,5,5,5,5,80.8,118.4,317.0,91.6,1,2,2,EB,FP,9.14819,0.006,,1,qlp,QLP,21:12:56.44,46:16:05.13,10.95,0.05,3.826,0.052,2459820.409101,0.0025115,2.5778717,2.37e-05,3.472,0.176,1.097148,0.157504,1010.0,145.056,18.687,4.23299,62241.5,4400.0,32.0,453.744,6.4355,8321.0,197.5,3.75,0.08,3.16,0.11,,,2.052,0.323077,"15,16,55",2019-10-17,2022-10-03,2025-07-31 12:59:22,TFOP FP; retired as NEB,False Positive
373614579,3799.01,,5,5,5,5,5,5,5,36.3,58.4,317.0,108.6,4,7,0,PC,FP,12.7085,0.007,,1,spoc-s14-s60-b0A-PC,FAINT,07:36:45.25,44:03:05.53,18.799,0.035,-29.059,0.024,2459605.774678,0.0005362,8.20648666119672,1.6614476e-05,2.96785421218809,0.046809055,32.266427,0.37561,29281.2259568654,345.89005,14.6693181457277,0.8646077,77.97252766143,757.888213105354,92.820114,328.06,2.192,5236.1,124.7,4.55,0.09,0.8245689868927,0.0476683,-0.25839,0.0139051,0.89,0.111256,"20,47,60",2021-06-23,2024-09-09,2025-07-31 12:59:22,found in faint-star QLP search,False Positive
169249234,2524.01,TIC 169249234.01,3,5,5,3,4,4,4,26.5,87.6,114.36,37.2,1,3,5,CP,CP,12.1772,0.007,,1,spoc-s01-s72-b0A-CP,CTOI,10:43:32.84,-01:54:45.71,9.97,0.073,4.849,0.071,2459527.431854,0.0005832829,7.18580291998416,1.2161933e-05,4.25426131795531,0.07542505,12.22062,0.163433,11192.4995247112,150.5162,13.1612,0.731181,210.609,1061.0,76.88544,438.842,8.0285,5758.3,135.6,4.3,0.08,1.19,0.06,0.13,0.019,1.03,0.121133,"45,46,62,72",2021-03-02,2024-06-06,2025-07-31 12:59:22,TOI-2524 b; CTOI from Rafael Brahm,Transit
348755723,633.01,,5,5,5,5,5,5,5,6.8,62.2,20.97,14.3,1,0,3,PC,FP,13.9036,0.007,,1,spoc,SPOC,08:56:21.14,-12:56:05.54,30.243,0.102,2.488,0.143,2458517.809802,0.002628,4.503645,0.000869,1.973292,0.304933,13.685524,1.211043,12525.725237,1114.7897,11.197034,1.881909,35.7949976881918,623.843040097551,9.939798,116.496,0.8835,3267.0,,4.438,,1.0,,,,0.427418,0.0204592,8,2019-04-23,2020-05-29,2025-07-31 12:59:22,Follow-up (Will Waalkes and Zach Berta-Thompson) ruled out a transit on TOI 633 but confirmed a 9.6 ppt event on 348755728; GAIA stellar parameters: Teff = 3414 K; R = 0.567 R_solar,False Positive
375225453,1096.01,,5,5,5,5,5,5,5,11.1,39.8,27.97,15.0,0,0,1,PC,FP,10.11,0.006,,1,spoc,UNKNOWN,08:55:18.4,-73:10:23.91,-21.883,0.034,19.084,0.046,2459307.93577,0.002752377,0.920952632017001,0.00018551935,1.86027353730432,0.46476126,0.391891,0.046108,360.880152916071,42.466145,5.73490885605671,4.2950416,32740.3629399483,3430.76224369495,7.2275467,490.288,5.048,6553.0,136.4,3.65,0.09,2.89088988304138,0.125277,,,1.36,0.225456,"10,11,12,37",2019-08-12,2020-05-20,2025-07-31 12:59:22,NEB on 375225447 from TFOP,False Positive
211438925,194.01,,3,5,5,3,5,4,5,89.0,111.7,317.0,108.1,1,1,3,KP,KP,10.248,0.006,,1,qlp-s69-ffi,SPOC/QLP,00:20:38.53,-23:56:08.84,-1.4,1.9,-18.3,1.9,2460198.831716,0.0002599,4.8996461,1e-06,3.07,0.031,11.962066,0.125122,10957.0,115.235,15.9746,,259.864,,203.0,211.877,,5940.0,,4.23158,,1.5,,0.04,0.1,,,"2,29,69",2018-11-03,2023-11-02,2025-07-31 12:59:22,WASP-20 b,Transit
89510024,1160.01,,5,5,5,5,5,5,5,,,4.23,,0,1,3,EB,FP,9.577,1.0,,1,qlp-s41-ffi,QLP,20:05:16.25,30:40:14.41,-3.195,0.177,-6.194,0.215,2459446.146751,0.003373,2.3664127,7.48e-05,2.591,0.26,0.32577,0.000783,300.0,0.721264,,,,,13.0,2320.13,719.26,,,,,,,,,,,"14,41,55",2019-09-03,2022-10-05,2022-12-14 12:09:24,large; centroid offset centered on TIC 89509984 (Tmag ~15.226) in SPOC sector 41; retired as TFOP FP/NEB,False Positive
78055054,434.01,,5,5,5,5,5,5,5,45.1,125.4,125.96,54.0,0,0,1,KP,KP,12.8461,0.007,,1,spoc,UNKNOWN,05:22:09.18,-30:58:14.94,8.704,0.025,4.327,0.025,2459198.519993,0.0015459,4.388851647462,3.271517e-06,3.01840154570759,0.036128573,27.448983,0.242366,24964.5478229721,223.20244,13.8994523390267,0.8251116,192.232821550463,949.678562683531,89.87043,362.273,2.2455,5175.0,182.0,4.46488,2.00365,0.877856016159058,0.0512412,,,0.87,0.103076,"5,6,32",2019-06-06,2021-12-02,2025-07-31 12:59:22,HATS-43 b,Transit
288735205,1259.01,,3,5,5,3,4,4,4,116.0,315.5,105.95,54.2,7,1,2,CP,CP,11.1534,0.006,,1,spoc-s14-s60-b0A-CP,SPOC,18:48:24.04,79:15:23.31,-5.658,0.04,100.203,0.047,2459764.874089,6.74e-05,3.47797762846933,2.0129826e-07,2.51034887489644,0.0042163334,29.742106,0.038241,27021.693242358,35.22068,12.5541925450089,0.8909824,153.138897114813,897.203849600513,902.9762,118.106,0.3735,4699.0,129.561,4.54638,0.0920064,0.765000998973846,0.0542789,,,0.751,0.0862556,"14,17,18,19,20,21,24,25,26,40,41,47,48,50,51,52,53,54,55,58,59,60",2019-10-17,2023-06-13,2025-07-31 12:59:22,TOI-1259 A b,Transit
48353358,6004.01,,5,5,5,5,5,5,5,1.2,36.5,5.1,2.2,0,2,6,KP,KP,12.1042,0.006,,1,spoc-s14-s55-b02,SPOC,18:54:30.78,48:23:26.91,-10.822,0.049,-48.674,0.047,2458685.778397,0.0021677264,9.87868379953592,3.184128e-05,1.88520417170868,0.25458682,1.878586,0.176244,1728.74538208164,162.31392,2.10831885587288,0.3531921,6.79487325877486,411.779848684636,9.8170185,66.4074,0.10605,3759.27,115.535,4.86726,0.135649,0.460619002580643,0.0505553,-0.0214533,0.00939257,0.57,0.0845327,"14,26,40,41,53,54,55",2022-12-01,2022-12-01,2025-07-31 12:59:22,Kepler-1651 b,Transit
68152139,1597.01,,5,5,5,5,5,5,5,21.8,87.4,19.71,13.0,2,8,0,PC,FP,10.1342,0.01,,1,qlp,QLP,02:57:36.43,40:01:00.13,-35.041,0.088,-13.655,0.082,2458792.46525,0.00272,0.73772,0.00018,1.057,0.158,1.064543,0.002387,980.0,2.19839,4.68288,0.332822,1958.84,1853.0,17.0,226.234,3.595,6001.0,133.4,4.14,0.08,1.49,0.07,,,1.11,0.141495,18,2019-12-19,2020-05-20,2025-07-31 12:59:22,,False Positive
138968089,1429.01,,5,5,5,5,5,5,5,13.0,48.5,20.97,15.0,1,0,0,PC,FP,11.6459,0.006,,1,spoc,SPOC,19:40:24.26,40:59:12.2,-2.194,0.041,6.889,0.04,2458711.558151,0.0023535418,0.64125576252515,0.000109216875,1.11610815676246,0.6985211,1.118379,0.170167,1029.53483332511,156.71747,4.84120196238956,7.962996,10373.5192117055,2573.95694707926,7.2701707,435.255,4.5665,5854.65,147.439,4.1262,0.0861579,1.47292,0.0925879,0.102,0.014,1.058,0.135285,15,2019-11-14,2019-11-14,2025-07-31 12:59:22,KOI-272; Kepler PC,False Positive
207501148,2320.01,TIC 207501148.01,5,5,5,5,5,5,5,,,317.0,,0,11,4,PC,FP,9.85317,0.006,,1,spoc,CTOI,16:30:37.71,56:23:59.53,-51.626,0.087,125.209,0.106,2459007.727293,0.0028416,0.0,0.0,4.48753352554742,0.19324788,4.472905,0.236596,4111.22348264073,217.88962,18.0,,82.7545000512927,769.250264753512,31.371407,167.542,1.471,5879.0,120.447,4.28122,0.0741616,1.23623,0.0569347,,,1.065,0.135172,25,2020-10-05,2021-08-12,2022-12-14 12:09:24,CTOI from Planet Hunters; Rp is at least 2x9.4Re; single transit,False Positive
271168962,828.01,,5,5,5,5,5,5,5,106.9,130.2,317.0,115.3,0,1,1,KP,KP,9.47199,0.006,,1,spoc-s64-b0A,SPOC,14:00:46.46,-30:35:00.99,10.294,0.129,-9.852,0.126,2460043.844612,0.00044400542,5.32205050954846,0.0001805448,3.88159642073953,0.030681096,7.148931,0.052162,6562.77948059019,48.041794,17.1038087097537,0.8589254,995.372412697982,1432.570980817,115.694046,200.075,2.625,6030.0,,4.09435,,1.95756995677948,0.0975076,-0.25,0.09,1.01,0.127613,"11,64",2019-06-17,2023-06-15,2025-07-31 12:59:22,WASP-131 b,Transit
124702477,2511.01,,5,5,5,5,5,5,5,37.3,104.8,68.18,36.4,1,1,1,PC,FP,10.9539,0.006,,1,qlp,QLP,06:59:00.6,-07:53:50.84,-3.714,0.083,-6.321,0.076,2459226.722059,0.0007891,0.7951534,1.6e-06,0.912,0.128,2.086617,0.003619,1920.0,3.33354,9.70612,0.65796,2195.21,1906.0,26.0,523.867,18.6435,6811.0,152.1,4.02,0.1,1.96,0.11,,,1.467,0.260444,"7,33",2021-03-02,2021-03-01,2025-07-31 12:59:22,slight depth aperture correlation,False Positive
